"Fish_id","Predicted","Actual","Confidence","Correct","Kusko","Nush","Yukon"
"2020_kk_201","Kusko","Kusko",0.504,TRUE,0.504,0.158,0.338
"2020_kk_204","Kusko","Kusko",0.578,TRUE,0.578,0.148,0.274
"2020_kk_238_redo","Kusko","Kusko",0.504,TRUE,0.504,0.238,0.258
"2020_kk_251_sld20","Kusko","Kusko",0.486,TRUE,0.486,0.264,0.25
"2020_kk_255","Kusko","Kusko",0.526,TRUE,0.526,0.416,0.058
"2020_kk_290","Nush","Kusko",0.454,FALSE,0.382,0.454,0.164
"2020_kk_296","Kusko","Kusko",0.5,TRUE,0.5,0.218,0.282
"2020_kk_298","Kusko","Kusko",0.408,TRUE,0.408,0.402,0.19
"2020_kk_305_redo","Kusko","Kusko",0.512,TRUE,0.512,0.288,0.2
"2020_kk_322","Kusko","Kusko",0.446,TRUE,0.446,0.436,0.118
"2020_kk_325","Kusko","Kusko",0.588,TRUE,0.588,0.184,0.228
"2020_kk_332","Nush","Kusko",0.462,FALSE,0.44,0.462,0.098
"2020_kk_333","Kusko","Kusko",0.45,TRUE,0.45,0.306,0.244
"2021_kk_018_R1","Kusko","Kusko",0.534,TRUE,0.534,0.246,0.22
"2021_kk_030","Yukon","Kusko",0.576,FALSE,0.358,0.066,0.576
"2021_kk_031","Kusko","Kusko",0.59,TRUE,0.59,0.14,0.27
"2021_kk_034a","Yukon","Kusko",0.828,FALSE,0.164,0.008,0.828
"2021_kk_045","Yukon","Kusko",0.836,FALSE,0.152,0.012,0.836
"2021_kk_057","Kusko","Kusko",0.468,TRUE,0.468,0.396,0.136
"2021_kk_081","Kusko","Kusko",0.55,TRUE,0.55,0.102,0.348
"2021_kk_085","Kusko","Kusko",0.598,TRUE,0.598,0.138,0.264
"2021_kk_099","Kusko","Kusko",0.59,TRUE,0.59,0.062,0.348
"2021_kk_104","Kusko","Kusko",0.408,TRUE,0.408,0.326,0.266
"2021_kk_118","Yukon","Kusko",0.4,FALSE,0.276,0.324,0.4
"2021_kk_124","Nush","Kusko",0.724,FALSE,0.246,0.724,0.03
"2021_kk_157","Kusko","Kusko",0.536,TRUE,0.536,0.126,0.338
"2021_kk_163","Kusko","Kusko",0.558,TRUE,0.558,0.15,0.292
"2021_kk_202","Kusko","Kusko",0.384,TRUE,0.384,0.29,0.326
"2021_kk_217","Kusko","Kusko",0.502,TRUE,0.502,0.428,0.07
"2021_kk_228","Nush","Kusko",0.442,FALSE,0.406,0.442,0.152
"2021_kk_231","Nush","Kusko",0.412,FALSE,0.406,0.412,0.182
"2021_kk_244","Kusko","Kusko",0.54,TRUE,0.54,0.354,0.106
"2021_kk_263_R2","Nush","Kusko",0.422,FALSE,0.382,0.422,0.196
"2021_kk_288","Nush","Kusko",0.466,FALSE,0.438,0.466,0.096
"2021_kk_304","Kusko","Kusko",0.542,TRUE,0.542,0.126,0.332
"2021_kk_306","Kusko","Kusko",0.45,TRUE,0.45,0.354,0.196
"2021_kk_309","Kusko","Kusko",0.522,TRUE,0.522,0.32,0.158
"2021_kk_327_R1","Kusko","Kusko",0.452,TRUE,0.452,0.342,0.206
"2021_kk_344","Kusko","Kusko",0.5,TRUE,0.5,0.102,0.398
"2021_yk_003","Kusko","Yukon",0.512,FALSE,0.512,0.402,0.086
"2021_yk_016","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_037","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_043","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_051","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_061","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_070","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_076","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_080","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_095","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_102","Yukon","Yukon",0.998,TRUE,0.002,0,0.998
"2021_yk_105","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_112","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_115","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_120","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_140","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_144","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_162","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_164","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_171","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_173","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_183","Yukon","Yukon",0.904,TRUE,0.092,0.004,0.904
"2021_yk_186","Kusko","Yukon",0.394,FALSE,0.394,0.27,0.336
"2021_yk_203","Yukon","Yukon",1,TRUE,0,0,1
"2021_yk_208","Yukon","Yukon",0.962,TRUE,0.038,0,0.962
"2021_yk_216","Yukon","Yukon",0.998,TRUE,0.002,0,0.998
"2021_yk_367","Yukon","Yukon",0.584,TRUE,0.336,0.08,0.584
"2021_yk_372","Yukon","Yukon",0.992,TRUE,0.008,0,0.992
"2021_yk_373","Yukon","Yukon",0.818,TRUE,0.174,0.008,0.818
"2021_yk_450","Yukon","Yukon",0.69,TRUE,0.282,0.028,0.69
"2021_yk_469","Yukon","Yukon",0.63,TRUE,0.31,0.06,0.63
