OtoNum,Fish_id,natal_iso,natal_isose,natal_start,natal_end,Date,DOY,Year,Watershed,Project,sampleYear,sampleDate,sexID,length,totalAge,Genetic_Number,Lower,Middle,Upper,dailyCPUEprop,OtoPropDaily,COratio,Strat,Quartile
487,2021_yk_487,0.710429552313192,0.00266530168895875,398.417764899236,581.275344333935,2021-07-04,185,2021,Yukon,Lower Yukon Test Fish,2021,7/4/21,1,955,1.4,38928,0,0.0013,0.9987,0.032127167242362246,0.028169014084507043,1.1405144371038598,1.349378584124216,Q4
488,2021_yk_488,0.713095389668376,0.00376774354853382,562.971171904246,704.541927410294,2021-07-04,185,2021,Yukon,Lower Yukon Test Fish,2021,7/4/21,2,867,1.5,38928,0,0,1,0.032127167242362246,0.028169014084507043,1.1405144371038598,1.349378584124216,Q4
489,2021_yk_489,0.709249519180803,0.0024560923589488602,359.064195462609,521.574333509172,2021-07-04,185,2021,Yukon,Lower Yukon Test Fish,2021,7/4/21,2,867,1.4,38928,0,0,1,0.032127167242362246,0.028169014084507043,1.1405144371038598,1.349378584124216,Q4
490,2021_yk_490,0.708456643427495,0.00200436381308394,517.646516561323,569.034773119007,2021-07-04,185,2021,Yukon,Lower Yukon Test Fish,2021,7/4/21,1,769,1.4,38928,1,0,0,0.032127167242362246,0.028169014084507043,1.1405144371038598,1.349378584124216,Q4
495,2021_yk_495,0.707558350984206,0.0027668942703717,399.258502859914,553.205615186812,2021-07-04,185,2021,Yukon,Lower Yukon Test Fish,2021,7/4/21,1,650,1.3,38927,1,0,0,0.032127167242362246,0.028169014084507043,1.1405144371038598,1.349378584124216,Q4
496,2021_yk_496,0.70737871426397,0.00127523623295709,265.072431879449,574.403879632465,2021-07-04,185,2021,Yukon,Lower Yukon Test Fish,2021,7/4/21,1,568,NA,38927,1,0,0,0.032127167242362246,0.028169014084507043,1.1405144371038598,1.349378584124216,Q4
497,2021_yk_497,0.709432552091279,0.00211135714442989,579.036975586587,769.09415686824,2021-07-04,185,2021,Yukon,Lower Yukon Test Fish,2021,7/4/21,1,587,1.3,38927,0,0,1,0.032127167242362246,0.028169014084507043,1.1405144371038598,1.349378584124216,Q4
499,2021_yk_499,0.718777633916158,0.0032233649215384,192.733921334581,479.043750749758,2021-07-05,186,2021,Yukon,Lower Yukon Test Fish,2021,7/5/21,2,885,1.4,38926,0,0,1,0.027935209094872394,0.03169014084507042,0.8815110425493067,1.349378584124216,Q4
503,2021_yk_503,0.711885296874392,0.0019290177950809,393.067038129212,547.542472545284,2021-07-05,186,2021,Yukon,Lower Yukon Test Fish,2021,7/5/21,1,603,1.3,38926,0,0,1,0.027935209094872394,0.03169014084507042,0.8815110425493067,1.349378584124216,Q4
506,2021_yk_506,0.707646043101454,7.1395138737406e-4,509.535611951635,721.721607352923,2021-07-05,186,2021,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027935209094872394,0.03169014084507042,0.8815110425493067,1.349378584124216,Q4
507,2021_yk_507,0.710259454926103,0.00166031203467669,796.342759867586,973.401024762479,2021-07-05,186,2021,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027935209094872394,0.03169014084507042,0.8815110425493067,1.349378584124216,Q4
508,2021_yk_508,0.71581960989668,0.00183111835160377,524.795114738307,750.234502779168,2021-07-05,186,2021,Yukon,Lower Yukon Test Fish,2021,7/5/21,1,654,1.3,38926,0,0,1,0.027935209094872394,0.03169014084507042,0.8815110425493067,1.349378584124216,Q4
509,2021_yk_509,0.707129139167297,0.00107477788358922,674.702744095258,816.602910538976,2021-07-05,186,2021,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027935209094872394,0.03169014084507042,0.8815110425493067,1.349378584124216,Q4
510,2021_yk_510,0.710065532951025,0.0017253464257451,532.968363311547,731.396254838517,2021-07-05,186,2021,Yukon,Lower Yukon Test Fish,2021,7/5/21,2,801,1.4,38924,0,0,1,0.027935209094872394,0.03169014084507042,0.8815110425493067,1.349378584124216,Q4
514,2021_yk_514,0.707778598966641,7.6443971530223e-4,501.214336682274,627.377812990215,2021-07-06,187,2021,Yukon,Lower Yukon Test Fish,2021,7/6/21,1,547,1.2,38923,1,0,0,0.005600456085046447,0.007042253521126761,0.7952647640765954,1.349378584124216,Q4
515,2021_yk_515,0.70979833360964,0.00181796085901455,563.427248484541,798.815249819413,2021-07-07,188,2021,Yukon,Lower Yukon Test Fish,2021,7/7/21,1,676,NA,38922,0,0,1,0.0014084979375565915,0.0035211267605633804,0.40001341426607195,1.349378584124216,Q4
518,2021_yk_518,0.711412188148742,0.00282385921336215,500.732735879582,736.312557317268,2021-07-08,189,2021,Yukon,Lower Yukon Test Fish,2021,7/8/21,1,696,1.3,38921,0,0.9994,5e-4,0.022368288675005867,0.014084507042253521,1.5881484959254166,1.349378584124216,Q4
521,2021_yk_521,0.705883572411141,0.00124824524379267,657.746946128467,730.051814834053,2021-07-08,189,2021,Yukon,Lower Yukon Test Fish,2021,7/8/21,1,750,1.4,38921,1,0,0,0.022368288675005867,0.014084507042253521,1.5881484959254166,1.349378584124216,Q4
522,2021_yk_522,0.70893268447619,0.00101742116558042,396.376289376593,604.833617681106,2021-07-08,189,2021,Yukon,Lower Yukon Test Fish,2021,7/8/21,2,724,1.4,38921,0,0,1,0.022368288675005867,0.014084507042253521,1.5881484959254166,1.349378584124216,Q4
